title,alcohol,volume,sale,savings,price,inventory,link
Hart Brothers 17 ans Sherry Finish Scotch Single Malt,50 %,700 ml,,,$118.00,,https://www.saq.com/page/en/saqcom/scotch-blended-malt/hart-brothers-17-ans-sherry-finish-scotch-single-malt/12361090
Glendullan 13 ans Hart Brothers Speyside Scotch Single Malt,55.5 %,700 ml,,,$152.00,,https://www.saq.com/page/en/saqcom/scotch-single-malt/glendullan-13-ans-hart-brothers-speyside-scotch-single-malt/12350366
Cutty Sark Scotch Blended,40 %,1.14 L,,,$39.25,,https://www.saq.com/page/en/saqcom/scotch-blended/cutty-sark-scotch-blended/11603288
Compass Box Oak Cross Highland Scotch Blended Malt,43 %,700 ml,,,$70.00,,https://www.saq.com/page/en/saqcom/scotch-blended-malt/compass-box-oak-cross-highland-scotch-blended-malt/11534585
Benromach Organic 2010,43 %,700 ml,,,$94.00,,https://www.saq.com/page/en/saqcom/scotch-single-malt/benromach-organic-2010/12683558
Domaine des Hautes glaces Single Malt S11#01,45 %,750 ml,,,$133.50,,https://www.saq.com/page/en/saqcom/scotch-and-whisky/domaine-des-hautes-glaces-single-malt-s1101/12361639
BBC Fuyu Blended Whisky Japonais,40 %,700 ml,,,$74.50,,https://www.saq.com/page/en/saqcom/scotch-and-whisky/bbc-fuyu-blended-whisky-japonais/13750054
Distillerie des Menhirs Gold Whisky,43 %,700 ml,,,$134.00,,https://www.saq.com/page/en/saqcom/whisky/distillerie-des-menhirs-gold-whisky/12662423
Dry Fly Washington Wheat,40 %,750 ml,,,$63.00,,https://www.saq.com/page/en/saqcom/american-whiskey/dry-fly-washington-wheat/11991153
BenRiach Heart of Speyside Scotch Single Malt,40 %,700 ml,,,$68.25,,https://www.saq.com/page/en/saqcom/scotch-single-malt/benriach-heart-of-speyside-scotch-single-malt/13063570
Chivas Regal 12 ans Scotch Blended,40 %,50 ml,,,$4.25,,https://www.saq.com/page/en/saqcom/scotch-blended/chivas-regal-12-ans-scotch-blended/117747
Ballantine's 21 ans Scotch Blended,40 %,700 ml,,,$163.50,,https://www.saq.com/page/en/saqcom/scotch-blended/ballantines-21-ans-scotch-blended/10866916
Woodford Reserve Double Oaked,45.2 %,750 ml,,,$71.50,,https://www.saq.com/page/en/saqcom/american-whiskey/woodford-reserve-double-oaked/12272169
Bravel 18 ans Scotch Single Malt,57.6 %,700 ml,,,$242.50,,https://www.saq.com/page/en/saqcom/scotch-single-malt/bravel-18-ans-scotch-single-malt/11131452
Zazu Whisky Japonais,40 %,750 ml,,,$39.50,,https://www.saq.com/page/en/saqcom/scotch-and-whisky/zazu-whisky-japonais/13418369
Crown Royal,40 %,50 ml,,,$4.05,,https://www.saq.com/page/en/saqcom/canadian-whisky/crown-royal/112110
Woodford Reserve Kentucky Straight Rye,45.2 %,750 ml,,,$58.00,,https://www.saq.com/page/en/saqcom/american-whiskey/woodford-reserve-kentucky-straight-rye/13572542
Yamazakura Blended Whisky,40 %,700 ml,,,$59.75,,https://www.saq.com/page/en/saqcom/scotch-and-whisky/yamazakura-blended-whisky/12890830
Woodford Master's Collection Cherry Wood Smoked Barley Kentucky Americain Whiskey,45.2 %,750 ml,,,$139.00,,https://www.saq.com/page/en/saqcom/american-whiskey/woodford-masters-collection-cherry-wood-smoked-barley-kentucky-americain-whiskey/13679278
Widow Jane Oak & Apple Wood Aged Rye Mash Whiskey Batch 10,45.5 %,750 ml,,,$111.75,,https://www.saq.com/page/en/saqcom/american-whiskey/widow-jane-oak--apple-wood-aged-rye-mash-whiskey-batch-10/13343176
White Oak Tokinoka Japon Blended Whisky,40 %,500 ml,,,$73.00,,https://www.saq.com/page/en/saqcom/scotch-and-whisky/white-oak-tokinoka-japon-blended-whisky/13738346
"William Grant Balvenie 30 ans Écosse Single
Malt Scotch Whisky",47.3 %,700 ml,,,"$1,488.00",,https://www.saq.com/page/en/saqcom/scotch-single-malt/william-grant-balvenie-30-ans-ecosse-singlemalt-scotch-whisky/13688511
Westland Sherrywood American Single Malt,46 %,700 ml,,,$107.00,,https://www.saq.com/page/en/saqcom/scotch-and-whisky/westland-sherrywood-american-single-malt/13092611
White Oak Tokinoka Black Japon Blended Whisky,50.3 %,500 ml,,,$90.25,,https://www.saq.com/page/en/saqcom/scotch-and-whisky/white-oak-tokinoka-black-japon-blended-whisky/13738354
Widow Jane Straight 10 Years Old Bourbon Whiskey,45.5 %,750 ml,,,$162.25,,https://www.saq.com/page/en/saqcom/american-whiskey/widow-jane-straight-10-years-old-bourbon-whiskey/13343192
Woodford Reserve Kentucky Bourbon,45.2 %,375 ml,,,$26.90,,https://www.saq.com/page/en/saqcom/american-whiskey/woodford-reserve-kentucky-bourbon/12762889
Westland Peated American Single Malt,46 %,700 ml,,,$107.00,,https://www.saq.com/page/en/saqcom/scotch-and-whisky/westland-peated-american-single-malt/13092549
Westland American Single Malt,46 %,700 ml,,,$107.00,,https://www.saq.com/page/en/saqcom/scotch-and-whisky/westland-american-single-malt/13092590
Togouchi 9 years old Japon Blended Whisky,40 %,700 ml,,,$156.75,,https://www.saq.com/page/en/saqcom/scotch-and-whisky/togouchi-9-years-old-japon-blended-whisky/13749993
